[];[];[];[s];[�C];[m/s];[kW/m2];[kW/m2];[kW/m2];[�/kWh]
[Computed];[Computed];[Computed];[Computed];[Computed];[Computed];[Computed];[Computed];[Computed];[Measured]
Date;Start_date;End_date;Epoch_time;Ambient_temperature;Wind_speed;Direct_sun_power;Diffuse_sun_power;Direct_sun_power_vertical;Spot_price
2018-04-19 12:00:00;2018-04-19 12:00:00;2018-04-19 12:59:59;1524139200;19.2;1.6;0.572236848569389;0.0697301274090248;0.608435580687678;0.0396413333333333
2018-04-19 13:00:00;2018-04-19 13:00:00;2018-04-19 13:59:59;1524142800;19.6;1.8;0.588019593162118;0.0675307533880121;0.604855128433789;0.039384
2018-04-19 14:00:00;2018-04-19 14:00:00;2018-04-19 14:59:59;1524146400;20.7;2.7;0.567464813521557;0.0705949924753406;0.624179824850293;0.03846
2018-04-19 15:00:00;2018-04-19 15:00:00;2018-04-19 15:59:59;1524150000;19.9;3;0.53627582798459;0.0590305748926059;0.689949363001288;0.0338826666666667
2018-04-19 16:00:00;2018-04-19 16:00:00;2018-04-19 16:59:59;1524153600;19.5;3.4;0.449529965776805;0.0716930664617254;0.730465781902523;0.0377253333333333
2018-04-19 17:00:00;2018-04-19 17:00:00;2018-04-19 17:59:59;1524157200;18.9;3.3;0.318924576479588;0.0539431629314717;0.709258147584786;0.0423426666666667
2018-04-19 18:00:00;2018-04-19 18:00:00;2018-04-19 18:59:59;1524160800;17.8;3.2;0.204268004840513;0.0550392264699034;0.701494431500424;0.0460373333333333
2018-04-19 19:00:00;2018-04-19 19:00:00;2018-04-19 19:59:59;1524164400;17.7;2.8;0.0799475721999008;0.0325705151239998;0.557781778308566;0.042104
2018-04-19 20:00:00;2018-04-19 20:00:00;2018-04-19 20:59:59;1524168000;17.3;2.5;0.00427317740805939;0.00714992045137206;0.385981268107288;0.040456
2018-04-19 21:00:00;2018-04-19 21:00:00;2018-04-19 21:59:59;1524171600;17.3;3.2;0;0;0;0.039284
2018-04-19 22:00:00;2018-04-19 22:00:00;2018-04-19 22:59:59;1524175200;16.1;2.9;0;0;0;0.039324
2018-04-19 23:00:00;2018-04-19 23:00:00;2018-04-19 23:59:59;1524178800;15.1;2.5;0;0;0;0.0328093333333333
2018-04-20 00:00:00;2018-04-20 00:00:00;2018-04-20 00:59:59;1524182400;14.4;2.4;0;0;0;0.031956
2018-04-20 01:00:00;2018-04-20 01:00:00;2018-04-20 01:59:59;1524186000;13.9;2.5;0;0;0;0.031976
2018-04-20 02:00:00;2018-04-20 02:00:00;2018-04-20 02:59:59;1524189600;13.6;2.5;0;0;0;0.0310133333333333
2018-04-20 03:00:00;2018-04-20 03:00:00;2018-04-20 03:59:59;1524193200;13.3;2.3;0;0;0;0.0298506666666667
2018-04-20 04:00:00;2018-04-20 04:00:00;2018-04-20 04:59:59;1524196800;13;1.8;0;0;0;0.0302986666666667
2018-04-20 05:00:00;2018-04-20 05:00:00;2018-04-20 05:59:59;1524200400;12.7;1.5;0;0;0;0.0327413333333333
2018-04-20 06:00:00;2018-04-20 06:00:00;2018-04-20 06:59:59;1524204000;12.5;1.4;0.0221241717033801;0.0168738405578029;0.385370367829843;0.0419866666666667
2018-04-20 07:00:00;2018-04-20 07:00:00;2018-04-20 07:59:59;1524207600;11.4;1.2;0.122233910782116;0.0504512765126073;0.619043432831188;0.0476173333333333
2018-04-20 08:00:00;2018-04-20 08:00:00;2018-04-20 08:59:59;1524211200;13.3;1.5;0.241364759519905;0.0477270355964591;0.689610693137459;0.0485906666666667
2018-04-20 09:00:00;2018-04-20 09:00:00;2018-04-20 09:59:59;1524214800;15.6;3.1;0.352650136116541;0.0774501600150202;0.68775505008965;0.0456013333333333
2018-04-20 10:00:00;2018-04-20 10:00:00;2018-04-20 10:59:59;1524218400;17.8;3.9;0.48259781299004;0.066307504383761;0.709053453245233;0.0427213333333333
2018-04-20 11:00:00;2018-04-20 11:00:00;2018-04-20 11:59:59;1524222000;19.6;4.2;0.56154478932978;0.060352016547625;0.67023162676742;0.0407146666666667
2018-04-20 12:00:00;2018-04-20 12:00:00;2018-04-20 12:59:59;1524225600;21.1;4.3;0.581652997790399;0.0682920845488917;0.610979998442371;0.037448
2018-04-20 13:00:00;2018-04-20 13:00:00;2018-04-20 13:59:59;1524229200;22.7;4.4;0.591613612296086;0.0671791724214272;0.6013402548318;0.03284
2018-04-20 14:00:00;2018-04-20 14:00:00;2018-04-20 14:59:59;1524232800;23.6;4.9;0.570975308812768;0.0699500701884332;0.620970180492882;0.0356213333333333
2018-04-20 15:00:00;2018-04-20 15:00:00;2018-04-20 15:59:59;1524236400;23.9;5.4;0.540196959942211;0.0589521341854078;0.687553800376321;0.0344493333333333
2018-04-20 16:00:00;2018-04-20 16:00:00;2018-04-20 16:59:59;1524240000;22.8;5.8;0.453066179061994;0.0708657407721407;0.728277753368812;0.0332773333333333
2018-04-20 17:00:00;2018-04-20 17:00:00;2018-04-20 17:59:59;1524243600;21;6.8;0.32231017613174;0.0531169889793989;0.708074989505174;0.0367226666666667
2018-04-20 18:00:00;2018-04-20 18:00:00;2018-04-20 18:59:59;1524247200;18.6;6.7;0.207403088628604;0.0539857256625204;0.700573917623931;0.0408546666666667
2018-04-20 19:00:00;2018-04-20 19:00:00;2018-04-20 19:59:59;1524250800;17.9;5.4;0.0824325997736968;0.0322319962163545;0.557419943138272;0.037944
2018-04-20 20:00:00;2018-04-20 20:00:00;2018-04-20 20:59:59;1524254400;15.7;5;0.005838053277902;0.00917236451594914;0.385811938839131;0.0375666666666667
2018-04-20 21:00:00;2018-04-20 21:00:00;2018-04-20 21:59:59;1524258000;13.7;5.1;0;0;0;0.0369813333333333
2018-04-20 22:00:00;2018-04-20 22:00:00;2018-04-20 22:59:59;1524261600;12.3;4.9;0;0;0;0.036028
2018-04-20 23:00:00;2018-04-20 23:00:00;2018-04-20 23:59:59;1524265200;10.7;5.9;0;0;0;0.0319666666666667
2018-04-21 00:00:00;2018-04-21 00:00:00;2018-04-21 00:59:59;1524268800;9.3;5;0;0;0;0.0325906666666667
2018-04-21 01:00:00;2018-04-21 01:00:00;2018-04-21 01:59:59;1524272400;9.6;3.6;0;0;0;0.02986
2018-04-21 02:00:00;2018-04-21 02:00:00;2018-04-21 02:59:59;1524276000;9.5;3.8;0;0;0;0.0273973333333333
2018-04-21 03:00:00;2018-04-21 03:00:00;2018-04-21 03:59:59;1524279600;9.3;3.8;0;0;0;0.0268906666666667
2018-04-21 04:00:00;2018-04-21 04:00:00;2018-04-21 04:59:59;1524283200;9.2;4.9;0;0;0;0.027408
2018-04-21 05:00:00;2018-04-21 05:00:00;2018-04-21 05:59:59;1524286800;8.5;5.1;0;0;0;0.029304
2018-04-21 06:00:00;2018-04-21 06:00:00;2018-04-21 06:59:59;1524290400;7.9;4.6;0.0241566625421429;0.0167721843900393;0.385248303084769;0.031836
2018-04-21 07:00:00;2018-04-21 07:00:00;2018-04-21 07:59:59;1524294000;8.5;5.6;0.125580457540046;0.0490566345537995;0.618373228204897;0.0338626666666667
2018-04-21 08:00:00;2018-04-21 08:00:00;2018-04-21 08:59:59;1524297600;9.6;7;0.245115247339795;0.047782237719434;0.688286546976751;0.034696
2018-04-21 09:00:00;2018-04-21 09:00:00;2018-04-21 09:59:59;1524301200;10;7.5;0.355780275897761;0.0760636356830107;0.68448261366456;0.0336933333333333
2018-04-21 10:00:00;2018-04-21 10:00:00;2018-04-21 10:59:59;1524304800;10.5;6.6;0.48664284475364;0.0660443327941226;0.706283364034468;0.0337133333333333
2018-04-21 11:00:00;2018-04-21 11:00:00;2018-04-21 11:59:59;1524308400;12.1;7.4;0.545567509498959;0.0756450961069721;0.643407227900263;0.0328786666666667
2018-04-21 12:00:00;2018-04-21 12:00:00;2018-04-21 12:59:59;1524312000;12.9;7.4;0.579230590428913;0.0686271158481467;0.601165108550454;0.0307146666666667
2018-04-21 13:00:00;2018-04-21 13:00:00;2018-04-21 13:59:59;1524315600;13.1;7.4;0.587596503713238;0.0675758984741239;0.590245764437964;0.029076
2018-04-21 14:00:00;2018-04-21 14:00:00;2018-04-21 14:59:59;1524319200;13.4;7.7;0.574104540733658;0.0694161480233033;0.61741358643114;0.0238426666666667
2018-04-21 15:00:00;2018-04-21 15:00:00;2018-04-21 15:59:59;1524322800;13.5;7.7;0.54374816162062;0.0589679129727112;0.68474880115041;0.02272
2018-04-21 16:00:00;2018-04-21 16:00:00;2018-04-21 16:59:59;1524326400;13.1;7.5;0.456561644775642;0.0701027756439166;0.726091532233726;0.0257586666666667
2018-04-21 17:00:00;2018-04-21 17:00:00;2018-04-21 17:59:59;1524330000;12.6;7.3;0.32553289365617;0.0523939402046789;0.706599161865245;0.0259573333333333
2018-04-21 18:00:00;2018-04-21 18:00:00;2018-04-21 18:59:59;1524333600;11.9;7.2;0.210511267805599;0.0530032565561355;0.699646240148911;0.0379933333333333
2018-04-21 19:00:00;2018-04-21 19:00:00;2018-04-21 19:59:59;1524337200;11.9;7;0.0849003905261;0.031916428687817;0.557049414506685;0.040952
2018-04-21 20:00:00;2018-04-21 20:00:00;2018-04-21 20:59:59;1524340800;10.6;6.7;0.00741990033860418;0.0109243091439688;0.385933601094584;0.036216
2018-04-21 21:00:00;2018-04-21 21:00:00;2018-04-21 21:59:59;1524344400;9.3;5.6;0;0;0;0.0360866666666667
2018-04-21 22:00:00;2018-04-21 22:00:00;2018-04-21 22:59:59;1524348000;8.4;4.5;0;0;0;0.0358186666666667
2018-04-21 23:00:00;2018-04-21 23:00:00;2018-04-21 23:59:59;1524351600;7.7;3.9;0;0;0;0.034756
2018-04-22 00:00:00;2018-04-22 00:00:00;2018-04-22 00:59:59;1524355200;6.9;4;0;0;0;0.0288213333333333
2018-04-22 01:00:00;2018-04-22 01:00:00;2018-04-22 01:59:59;1524358800;6.1;3.8;0;0;0;0.0192373333333333
2018-04-22 02:00:00;2018-04-22 02:00:00;2018-04-22 02:59:59;1524362400;5.9;3.8;0;0;0;0.0282746666666667
2018-04-22 03:00:00;2018-04-22 03:00:00;2018-04-22 03:59:59;1524366000;5.8;4;0;0;0;0.0306973333333333
2018-04-22 04:00:00;2018-04-22 04:00:00;2018-04-22 04:59:59;1524369600;6.1;4.2;0;0;0;0.0316906666666667
2018-04-22 05:00:00;2018-04-22 05:00:00;2018-04-22 05:59:59;1524373200;6.4;4.5;0;0;0;0.0329226666666667
2018-04-22 06:00:00;2018-04-22 06:00:00;2018-04-22 06:59:59;1524376800;6.1;3.9;0.00425813929009644;0.00712902377904563;0.0626565716927017;0.033816
2018-04-22 07:00:00;2018-04-22 07:00:00;2018-04-22 07:59:59;1524380400;6.1;3.6;0.0340110967299884;0.0512898173059817;0.163003254060954;0.035544
2018-04-22 08:00:00;2018-04-22 08:00:00;2018-04-22 08:59:59;1524384000;6.6;3;0.079468947387483;0.0872157330323422;0.219409923212058;0.0361693333333333
2018-04-22 09:00:00;2018-04-22 09:00:00;2018-04-22 09:59:59;1524387600;7.5;2.6;0.23034929412429;0.135455661680354;0.437296419637961;0.0366866666666667
2018-04-22 10:00:00;2018-04-22 10:00:00;2018-04-22 10:59:59;1524391200;8.7;2.2;0.352274761828881;0.109373722048889;0.505139228814368;0.0367453333333333
2018-04-22 11:00:00;2018-04-22 11:00:00;2018-04-22 11:59:59;1524394800;9.9;1.5;0.405742820774634;0.133304350266473;0.472882175061033;0.036716
2018-04-22 12:00:00;2018-04-22 12:00:00;2018-04-22 12:59:59;1524398400;11.9;1.4;0.446445920043668;0.114121123930216;0.457874097974878;0.03624
2018-04-22 13:00:00;2018-04-22 13:00:00;2018-04-22 13:59:59;1524402000;14.1;1.5;0.549144809088352;0.11692849362098;0.545207342813068;0.0357533333333333
2018-04-22 14:00:00;2018-04-22 14:00:00;2018-04-22 14:59:59;1524405600;15.3;2.1;0.42356518282434;0.124879892116903;0.450491620876425;0.0353653333333333
2018-04-22 15:00:00;2018-04-22 15:00:00;2018-04-22 15:59:59;1524409200;14.7;4.5;0.400449430406509;0.106279599261236;0.499014833724776;0.035584
2018-04-22 16:00:00;2018-04-22 16:00:00;2018-04-22 16:59:59;1524412800;13.6;4;0.30700024568677;0.130343442001518;0.483113492635179;0.0358426666666667
2018-04-22 17:00:00;2018-04-22 17:00:00;2018-04-22 17:59:59;1524416400;13;3.8;0.141027810127864;0.115501080287866;0.302509411157504;0.036368
2018-04-22 18:00:00;2018-04-22 18:00:00;2018-04-22 18:59:59;1524420000;11.7;3.8;0.0327998204187862;0.0537766178046877;0.107296262033298;0.0365666666666667
2018-04-22 19:00:00;2018-04-22 19:00:00;2018-04-22 19:59:59;1524423600;11.4;3.8;0.0106205836635668;0.0143393996179319;0.0676833924024904;0.0366173333333333
2018-04-22 20:00:00;2018-04-22 20:00:00;2018-04-22 20:59:59;1524427200;10.6;3.7;0.00146676077907001;0.00273841614579501;0.0628298464477119;0.0367066666666667
2018-04-22 21:00:00;2018-04-22 21:00:00;2018-04-22 21:59:59;1524430800;9.6;4.1;0;0;0;0.035892
2018-04-22 22:00:00;2018-04-22 22:00:00;2018-04-22 22:59:59;1524434400;9.2;4.1;0;0;0;0.0321173333333333
2018-04-22 23:00:00;2018-04-22 23:00:00;2018-04-22 23:59:59;1524438000;8.6;3.7;0;0;0;0.0239346666666667
2018-04-23 00:00:00;2018-04-23 00:00:00;2018-04-23 00:59:59;1524441600;8.7;3.8;0;0;0;0.0183626666666667
2018-04-23 01:00:00;2018-04-23 01:00:00;2018-04-23 01:59:59;1524445200;9.2;3.5;0;0;0;0.0159693333333333
2018-04-23 02:00:00;2018-04-23 02:00:00;2018-04-23 02:59:59;1524448800;9.5;4;0;0;0;0.0137546666666667
2018-04-23 03:00:00;2018-04-23 03:00:00;2018-04-23 03:59:59;1524452400;9.3;4.3;0;0;0;0.0121653333333333
2018-04-23 04:00:00;2018-04-23 04:00:00;2018-04-23 04:59:59;1524456000;9;5;0;0;0;0.0139733333333333
2018-04-23 05:00:00;2018-04-23 05:00:00;2018-04-23 05:59:59;1524459600;9.7;4.3;0;0;0;0.022048
2018-04-23 06:00:00;2018-04-23 06:00:00;2018-04-23 06:59:59;1524463200;10.1;3.4;0.00194470278612992;0.00356465991460355;0.0265768029516491;0.0388906666666667
2018-04-23 07:00:00;2018-04-23 07:00:00;2018-04-23 07:59:59;1524466800;9.2;3;0.0207290142938268;0.0364513183538967;0.0967891866020391;0.0470946666666667
2018-04-23 08:00:00;2018-04-23 08:00:00;2018-04-23 08:59:59;1524470400;9.9;3.7;0.0802952127815775;0.0987957857577448;0.218069469728414;0.0457333333333333
2018-04-23 09:00:00;2018-04-23 09:00:00;2018-04-23 09:59:59;1524474000;10.1;5.9;0.247699812314739;0.128576332885339;0.464130144910733;0.040192
2018-04-23 10:00:00;2018-04-23 10:00:00;2018-04-23 10:59:59;1524477600;9.8;6.5;0.109999170865743;0.153709273111668;0.155871206524012;0.0387226666666667
2018-04-23 11:00:00;2018-04-23 11:00:00;2018-04-23 11:59:59;1524481200;11.1;5.4;0.357127124590741;0.155219536856361;0.411393950169085;0.0377293333333333
2018-04-23 12:00:00;2018-04-23 12:00:00;2018-04-23 12:59:59;1524484800;12.8;6.6;0.406093069354582;0.133139498372008;0.411617786781652;0.032088
2018-04-23 13:00:00;2018-04-23 13:00:00;2018-04-23 13:59:59;1524488400;13.6;6.9;0.556988471529864;0.113114637010844;0.546628593518806;0.0282946666666667
2018-04-23 14:00:00;2018-04-23 14:00:00;2018-04-23 14:59:59;1524492000;13.8;7.6;0.391004538862623;0.140183866226691;0.411319559725106;0.0262786666666667
2018-04-23 15:00:00;2018-04-23 15:00:00;2018-04-23 15:59:59;1524495600;13.9;7.9;0.321409010019942;0.149615432318188;0.39637797229273;0.028404
2018-04-23 16:00:00;2018-04-23 16:00:00;2018-04-23 16:59:59;1524499200;13;8;0.235128425264583;0.155852464500095;0.366180852124306;0.029844
2018-04-23 17:00:00;2018-04-23 17:00:00;2018-04-23 17:59:59;1524502800;12.4;7.8;0.246199897231358;0.129211864027543;0.521986915605651;0.0321773333333333
2018-04-23 18:00:00;2018-04-23 18:00:00;2018-04-23 18:59:59;1524506400;11.3;7.6;0.137153528373691;0.0826086702340664;0.44174523881532;0.0394466666666667
2018-04-23 19:00:00;2018-04-23 19:00:00;2018-04-23 19:59:59;1524510000;10.8;7.4;0.0501799760535058;0.0349928074767333;0.310912781622728;0.0389413333333333
2018-04-23 20:00:00;2018-04-23 20:00:00;2018-04-23 20:59:59;1524513600;10.1;6.7;0.00651597146345191;0.00995798074480352;0.237100585294051;0.0371826666666667
2018-04-23 21:00:00;2018-04-23 21:00:00;2018-04-23 21:59:59;1524517200;9.7;6.2;0;0;0;0.0367453333333333
2018-04-23 22:00:00;2018-04-23 22:00:00;2018-04-23 22:59:59;1524520800;9.1;5.8;0;0;0;0.0357426666666667
2018-04-23 23:00:00;2018-04-23 23:00:00;2018-04-23 23:59:59;1524524400;8.5;5.7;0;0;0;0.0345213333333333
2018-04-24 00:00:00;2018-04-24 00:00:00;2018-04-24 00:59:59;1524528000;8.2;5.5;0;0;0;0.030688
2018-04-24 01:00:00;2018-04-24 01:00:00;2018-04-24 01:59:59;1524531600;8.3;5.1;0;0;0;0.0297946666666667
2018-04-24 02:00:00;2018-04-24 02:00:00;2018-04-24 02:59:59;1524535200;7.5;4;0;0;0;0.0282546666666667
2018-04-24 03:00:00;2018-04-24 03:00:00;2018-04-24 03:59:59;1524538800;7.4;4;0;0;0;0.0239546666666667
2018-04-24 04:00:00;2018-04-24 04:00:00;2018-04-24 04:59:59;1524542400;7.6;4.2;0;0;0;0.0232386666666667
2018-04-24 05:00:00;2018-04-24 05:00:00;2018-04-24 05:59:59;1524546000;7.4;4.7;0;0;0;0.0298933333333333
2018-04-24 06:00:00;2018-04-24 06:00:00;2018-04-24 06:59:59;1524549600;7.3;3.4;0.00293904794045313;0.00518333668294767;0.0375169585248648;0.03612
2018-04-24 07:00:00;2018-04-24 07:00:00;2018-04-24 07:59:59;1524553200;7.3;3.5;0.027507457509724;0.0447783553454354;0.125249598978931;0.040004
2018-04-24 08:00:00;2018-04-24 08:00:00;2018-04-24 08:59:59;1524556800;7.5;4.2;0.0653100438253583;0.0879569139825182;0.174547632273953;0.041632
2018-04-24 09:00:00;2018-04-24 09:00:00;2018-04-24 09:59:59;1524560400;7.9;5.7;0.202412144920356;0.143851790486979;0.374447819087854;0.037292
2018-04-24 10:00:00;2018-04-24 10:00:00;2018-04-24 10:59:59;1524564000;8.7;6.3;0.201929869708457;0.186016476627575;0.282819958745339;0.0278373333333333
2018-04-24 11:00:00;2018-04-24 11:00:00;2018-04-24 11:59:59;1524567600;9.6;7.6;0.23535802344276;0.186192036456651;0.268019214348894;0.0253546666666667
2018-04-24 12:00:00;2018-04-24 12:00:00;2018-04-24 12:59:59;1524571200;9.8;8;0.251980500751021;0.185154379756372;0.252454997376455;0.0282346666666667
2018-04-24 13:00:00;2018-04-24 13:00:00;2018-04-24 13:59:59;1524574800;9;8.7;0.234912020815631;0.22028747469863;0.227915330058596;0.0285026666666667
2018-04-24 14:00:00;2018-04-24 14:00:00;2018-04-24 14:59:59;1524578400;9.3;10.4;0.244076253265828;0.185807660617028;0.253982862083851;0.0248386666666667
2018-04-24 15:00:00;2018-04-24 15:00:00;2018-04-24 15:59:59;1524582000;8.5;10.1;0.219318179203764;0.184974408577389;0.267710392090069;0.0283146666666667
2018-04-24 16:00:00;2018-04-24 16:00:00;2018-04-24 16:59:59;1524585600;8.5;9.5;0.124191379959317;0.145089781254967;0.191435819141464;0.0296946666666667
2018-04-24 17:00:00;2018-04-24 17:00:00;2018-04-24 17:59:59;1524589200;9.4;9.7;0.24953998174639;0.127787158555785;0.523034285833486;0.03612
2018-04-24 18:00:00;2018-04-24 18:00:00;2018-04-24 18:59:59;1524592800;9.6;10.2;0.170018901342981;0.0691326245152175;0.539326953708698;0.0410266666666667
2018-04-24 19:00:00;2018-04-24 19:00:00;2018-04-24 19:59:59;1524596400;9.8;8.8;0.0904405064212392;0.0313281763736717;0.545315530788015;0.0380066666666667
2018-04-24 20:00:00;2018-04-24 20:00:00;2018-04-24 20:59:59;1524600000;8.8;7.4;0.00983153152344323;0.0130762094915038;0.310830997031119;0.0368853333333333
2018-04-24 21:00:00;2018-04-24 21:00:00;2018-04-24 21:59:59;1524603600;7.8;5.8;0;0;0;0.0371933333333333
2018-04-24 22:00:00;2018-04-24 22:00:00;2018-04-24 22:59:59;1524607200;6.8;4.4;0;0;0;0.0369946666666667
2018-04-24 23:00:00;2018-04-24 23:00:00;2018-04-24 23:59:59;1524610800;6.1;3.8;0;0;0;0.0362093333333333
2018-04-25 00:00:00;2018-04-25 00:00:00;2018-04-25 00:59:59;1524614400;5.7;3.5;0;0;0;0.0284853333333333
2018-04-25 01:00:00;2018-04-25 01:00:00;2018-04-25 01:59:59;1524618000;6.1;3.9;0;0;0;0.0239266666666667
2018-04-25 02:00:00;2018-04-25 02:00:00;2018-04-25 02:59:59;1524621600;5.9;4;0;0;0;0.018672
2018-04-25 03:00:00;2018-04-25 03:00:00;2018-04-25 03:59:59;1524625200;5.7;3.4;0;0;0;0.0239853333333333
2018-04-25 04:00:00;2018-04-25 04:00:00;2018-04-25 04:59:59;1524628800;5.8;2.8;0;0;0;0.0322093333333333
2018-04-25 05:00:00;2018-04-25 05:00:00;2018-04-25 05:59:59;1524632400;5.6;3.1;0;0;0;0.034752
2018-04-25 06:00:00;2018-04-25 06:00:00;2018-04-25 06:59:59;1524636000;5.7;2.8;0.00184344994405628;0.00339226838130888;0.0220889650381337;0.037444
2018-04-25 07:00:00;2018-04-25 07:00:00;2018-04-25 07:59:59;1524639600;6.6;2.8;0.0120120218137487;0.0232432180648851;0.0533833945546218;0.0395093333333333
2018-04-25 08:00:00;2018-04-25 08:00:00;2018-04-25 08:59:59;1524643200;7.4;3.4;0.00728339022075829;0.0134940902522513;0.0191634967831829;0.040632
2018-04-25 09:00:00;2018-04-25 09:00:00;2018-04-25 09:59:59;1524646800;8.1;3.4;0.0347750254509865;0.0607596037861706;0.0635297984556369;0.039768
2018-04-25 10:00:00;2018-04-25 10:00:00;2018-04-25 10:59:59;1524650400;9.4;3.7;0.304274899496857;0.158076949731021;0.421303281494131;0.03938
2018-04-25 11:00:00;2018-04-25 11:00:00;2018-04-25 11:59:59;1524654000;10.8;4.5;0.465398352563388;0.105464643981439;0.52400223747098;0.0388733333333333
2018-04-25 12:00:00;2018-04-25 12:00:00;2018-04-25 12:59:59;1524657600;11.7;5.1;0.497446865906936;0.143200357100103;0.492685915050239;0.0378613333333333
2018-04-25 13:00:00;2018-04-25 13:00:00;2018-04-25 13:59:59;1524661200;12.1;6.1;0.512390141280703;0.135484005015437;0.491521740628496;0.0375026666666667
2018-04-25 14:00:00;2018-04-25 14:00:00;2018-04-25 14:59:59;1524664800;12.4;6.9;0.535531301163975;0.0785018022511532;0.551309789052118;0.0371053333333333
2018-04-25 15:00:00;2018-04-25 15:00:00;2018-04-25 15:59:59;1524668400;12.5;7.5;0.548074360787107;0.0591012323559159;0.662251184223457;0.0366693333333333
2018-04-25 16:00:00;2018-04-25 16:00:00;2018-04-25 16:59:59;1524672000;12.2;7.4;0.447463319585998;0.0722016890260962;0.682796556511888;0.0364506666666667
2018-04-25 17:00:00;2018-04-25 17:00:00;2018-04-25 17:59:59;1524675600;11.9;7.4;0.319065838769136;0.0936375839689246;0.661253873242168;0.0365893333333333
2018-04-25 18:00:00;2018-04-25 18:00:00;2018-04-25 18:59:59;1524679200;11.4;7.1;0.205216789126728;0.0547140932850932;0.641346558332247;0.034752
2018-04-25 19:00:00;2018-04-25 19:00:00;2018-04-25 19:59:59;1524682800;11.3;6.5;0.091666220588401;0.0312279640542935;0.538335357881387;0.0384866666666667
2018-04-25 20:00:00;2018-04-25 20:00:00;2018-04-25 20:59:59;1524686400;10;6.4;0.012392244003126;0.0147477757171964;0.346320685729331;0.0399066666666667
2018-04-25 21:00:00;2018-04-25 21:00:00;2018-04-25 21:59:59;1524690000;8.6;5.3;0;0;0;0.038884
2018-04-25 22:00:00;2018-04-25 22:00:00;2018-04-25 22:59:59;1524693600;7.8;4.3;0;0;0;0.036132
2018-04-25 23:00:00;2018-04-25 23:00:00;2018-04-25 23:59:59;1524697200;7.9;5.4;0;0;0;0.0318813333333333
2018-04-26 00:00:00;2018-04-26 00:00:00;2018-04-26 00:59:59;1524700800;7.5;5.6;0;0;0;2.094300049
2018-04-26 01:00:00;2018-04-26 01:00:00;2018-04-26 01:59:59;1524704400;6.7;5.5;0;0;0;2.07123999
2018-04-26 02:00:00;2018-04-26 02:00:00;2018-04-26 02:59:59;1524708000;6.3;5.3;0;0;0;2.030319946
2018-04-26 03:00:00;2018-04-26 03:00:00;2018-04-26 03:59:59;1524711600;6.1;5.1;0;0;0;2.30923999
2018-04-26 04:00:00;2018-04-26 04:00:00;2018-04-26 04:59:59;1524715200;6;5;0;0;0;3.039560059
2018-04-26 05:00:00;2018-04-26 05:00:00;2018-04-26 05:59:59;1524718800;5.9;4.9;0;0;0;3.12475
2018-04-26 06:00:00;2018-04-26 06:00:00;2018-04-26 06:59:59;1524722400;5.9;4.7;0.0219523459458908;0.0248491516538094;0.247992566294259;3.08523999
2018-04-26 07:00:00;2018-04-26 07:00:00;2018-04-26 07:59:59;1524726000;6.7;4.1;0.0389099546332434;0.0553032544832887;0.168921257452419;2.861070068
2018-04-26 08:00:00;2018-04-26 08:00:00;2018-04-26 08:59:59;1524729600;7.5;4;0.160720055824349;0.113518422231801;0.41647904803042;2.525449951
2018-04-26 09:00:00;2018-04-26 09:00:00;2018-04-26 09:59:59;1524733200;8.9;3.6;0.266905659804437;0.119888970995823;0.481655877509286;2.284620117
